product_id,product_category_name,product_category_name_eng,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,sample,img,gender,article_type,colour,season,title,revenue,margin,promotion
937a0cd52717a017956a9309a7bc49a0,malas_acessorios,bags accessories,55,947,2,6360,31,45,54,NA,59457.jpg,Women,Ring,Silver,Summer,Lucera Silver Ring,69.95,32.18,0
0bdcdfb68f8b45a19fe06a348853cf4c,malas_acessorios,bags accessories,40,508,2,400,65,11,11,NA,35118.jpg,Women,Necklace and Chains,Silver,Fall,Allen Solly Woman Silver Necklace,69.96,33.58,1
37d19b9dd7ebf721bff9d6cdab3a7452,fashion_roupa_masculina,fashion menswear,28,572,2,800,45,10,35,1,59297.jpg,Men,Shirts,White,Fall,U.S. Polo Assn. Men White & Navy Blue Shirt,99.95,4,0
8cf306b87f5f0832d70505004465e39f,fashion_roupa_masculina,fashion menswear,39,51,1,400,30,40,11,1,7158.jpg,Men,Shirts,Green,Fall,Scullers Men  Green Check Shirt,9.98,0.8,0
40376ad8bd1bd1066449dbb09440dc43,fashion_calcados,fashion footwear,34,240,12,200,29,7,16,1,34452.jpg,Women,Flats,Copper,Winter,Rocia Women Copper Sandals,99.97,13,0
b2b3fbcc207fc52d44daff257e7c491c,fashion_roupa_masculina,fashion menswear,46,1765,2,600,35,35,15,1,16392.jpg,Men,Shirts,Red,Fall,Levis Men Check Red Shirts,19.96,1.8,0
c0a6b2284e36418ab8e75c1fedca24d4,fashion_calcados,fashion footwear,55,344,3,3000,36,37,16,1,57303.jpg,Women,Heels,Brown,Winter,Rocia Women Brown Wedges,139.98,48.99,0
f91a53ddc9bba002d1f3d77e9a39c07e,malas_acessorios,bags accessories,37,386,3,700,40,15,40,NA,59774.jpg,Women,Jewellery Set,Gold,Winter,Estelle Women Gold Earring & Pendant Set,39.99,16.8,0
6167837141fac33cf09874ab78dcca86,fashion_calcados,fashion footwear,57,404,3,750,22,12,33,1,11516.jpg,Women,Heels,Black,Winter,Catwalk Women Lifestyle Black Heels,89.97,34.19,1
69530f4ebf4b017348e5f19323ab8a00,fashion_roupa_feminina,fashion women's clothing,35,335,1,700,20,20,20,1,58513.jpg,Women,Tops,Off White,Summer,Tonga Women Maroon Top,109.95,9.9,0
794bf14b91dcd92fd3cd35a45d6a83e4,fashion_roupa_masculina,fashion menswear,47,316,2,400,16,5,16,1,6617.jpg,Men,Shirts,Black,Summer,Spykar Men Black and white Check Shirt,59.95,7.79,0
4eccb57987c7f971d1fd64f81362f191,malas_acessorios,bags accessories,39,38,6,200,16,7,11,NA,25144.jpg,Women,Handbags,Orange,Winter,Lino Perros Women Leatherite Orange Handbag,79.99,7.2,0
ac5e164e2eda939ffa46593f90077f9a,fashion_calcados,fashion footwear,35,222,5,400,29,12,23,1,6672.jpg,Women,Casual Shoes,White,Summer,Nike Women Dunk Skinny White Red Shoe,89.98,34.19,0
becdef3ca4da8b5dca0f783acc5ee300,malas_acessorios,bags accessories,50,279,1,1400,45,20,35,NA,35127.jpg,Women,Necklace and Chains,Metallic,Summer,Allen Solly Woman Metal Necklace,29.95,13.78,0
621b15d249d471192c1bd7ade2dd8b86,fashion_roupa_feminina,fashion women's clothing,26,225,2,300,16,2,11,1,31782.jpg,Women,Tops,Blue,Summer,Lee Women Paula Blue Top,89.96,3.6,1
4e7814c736cac58bdcd4423ed76ca68a,fashion_calcados,fashion footwear,58,404,4,1500,20,15,35,1,35783.jpg,Women,Heels,Turquoise Blue,Summer,Enroute Women Turquoise Blue Flats,59.95,20.38,1
f3c2c2578c46d659b7940e784319413e,fashion_roupa_masculina,fashion menswear,42,162,4,800,20,7,20,1,22395.jpg,Men,Shirts,Blue,Fall,Mark Taylor Men Striped Blue Shirt,39.95,1.6,0
0142fd5bd2e0923cf2dbc73d471dda34,fashion_calcados,fashion footwear,57,404,4,1400,22,12,33,1,12902.jpg,Women,Casual Shoes,Black,Fall,Puma Women Cabana Racer SL Black Casual Shoes,99.99,38,1
1d0576deaebcd2285a1fea5d43021ca8,fashion_calcados,fashion footwear,57,404,4,700,22,12,33,1,46615.jpg,Women,Heels,Red,Winter,Catwalk Women Red Flats,119.98,40.79,0
834df04774f3aa4b60bfd6f839f448bc,fashion_calcados,fashion footwear,49,375,6,300,29,7,16,1,10292.jpg,Women,Heels,Brown,Summer,Clarks Women Brown Leather Heels,99.96,33.99,0
f34aa01a3fe4306c96dccc1256bfa358,fashion_calcados,fashion footwear,54,404,4,1500,22,12,33,1,50784.jpg,Women,Heels,Cream,Fall,Clarks Women Cream Coloured Onslow Beat Leather Wedges,139.99,43.4,0
76f4d017416dbf316f05abe3a1aa04df,fashion_calcados,fashion footwear,53,408,5,1400,22,12,33,NA,2888.jpg,Women,Heels,Brown,Winter,Catwalk Women Wedding Heeled Bronze Heels,59.95,18.58,1
635b0964f7d41f9ce3275551c36a44d8,malas_acessorios,bags accessories,49,244,1,700,34,24,21,NA,31924.jpg,Women,Handbags,Black,Summer,Fabindia Women Black Silk Handbag,9.96,1.2,0
3a4c258c71b027dfe480fdb608e2d9a1,fashion_calcados,fashion footwear,53,408,5,1400,22,12,33,NA,2627.jpg,Women,Flats,Silver,Fall,Carlton London Women Wedge Silver Sandal,29.99,2.1,0
e2a1d45a73dc7f5a7f9236b043431b89,fashion_calcados,fashion footwear,56,459,2,9000,16,5,33,NA,17683.jpg,Women,Casual Shoes,Black,Winter,Catwalk Women Ballerina Black Casual Shoe,119.97,37.19,0
e355d989e7c7101b4e80a8e9052985fd,malas_acessorios,bags accessories,47,221,1,650,46,10,34,NA,35120.jpg,Women,Necklace and Chains,Bronze,Fall,Allen Solly Woman Bronze Necklace,99.95,46.98,0
1e291c0c369924c39765c90de669e4b4,malas_acessorios,bags accessories,56,948,2,9560,31,45,54,NA,31714.jpg,Women,Earrings,Silver,Winter,Fabindia Women Anusuya Silver Earrings,59.99,27.6,0
0efb0a47500c44e05a5930cae12307d4,malas_acessorios,bags accessories,53,956,1,18400,53,77,33,NA,48989.jpg,Women,Ring,Silver,Summer,Lucera Women Silver Ring,99.96,44.98,0
86facec0be6ecaeb315ad287b9841c4f,malas_acessorios,bags accessories,25,912,3,550,16,30,20,NA,59781.jpg,Women,Bracelet,Gold,Winter,Estelle Women Gold Bracelet,59.97,26.39,0
25d22295e68fa5bc9fff2b947a3eaeb5,malas_acessorios,bags accessories,54,348,1,1600,41,15,29,NA,56199.jpg,Women,Jewellery Set,Gold,Winter,Estelle Women Gold Earring & Pendant Set,99.98,41.99,0
11671ad86b98844d1d40f79a7f3ba1be,fashion_calcados,fashion footwear,49,375,6,300,29,7,16,NA,15526.jpg,Women,Heels,Brown,Fall,Rockport Women Jeanie Oneband Brown Flats,129.99,50.7,0
29c02f0c592b76b958c77d85f4d5b954,malas_acessorios,bags accessories,32,864,3,425,28,20,29,NA,59773.jpg,Women,Jewellery Set,Gold,Winter,Estelle Women Gold Jewellery Set,49.95,20.98,1
0d7312f1f397b109b3765a2917e45b13,malas_acessorios,bags accessories,36,852,3,550,16,30,20,NA,59264.jpg,Women,Watches,White,Winter,Titan Women White Watch,59.98,26.39,0
12b86b2eab3b8c2bbf01adc381aa96e2,fashion_calcados,fashion footwear,44,284,12,400,29,7,16,NA,29583.jpg,Women,Flats,Silver,Summer,Puma Women Grace Silver Sandals,79.98,4.8,1
8b395ea13c2e262687ff3e463c8867d4,malas_acessorios,bags accessories,57,327,4,300,30,20,12,NA,48717.jpg,Women,Earrings,Silver,Summer,Lucera Women Silver Earrings,29.96,12.58,1
0fb24ffeb90c073288dd0de0d015cd51,malas_acessorios,bags accessories,49,277,1,600,22,44,39,NA,46198.jpg,Women,Jewellery Set,Maroon,Winter,Adrika Marron Teracotta Jewellery Set,49.97,21.99,1
716854aa9d670cabfec04c7eeddd85b8,fashion_roupa_masculina,fashion menswear,46,1765,2,600,35,35,15,1,12500.jpg,Men,Shirts,Black,Fall,United Colors of Benetton Men Short Black Shirts,29.99,3.6,0
85c4d55069956c2035afcd4658368f36,fashion_calcados,fashion footwear,57,404,4,800,22,12,33,NA,45409.jpg,Women,Flats,Black,Winter,Rocia Women Black & Brown Sandals,49.97,5.5,0
eadb1b7e01cc1cffae6481602d1ce7dc,malas_acessorios,bags accessories,41,1345,2,283,21,16,23,NA,59772.jpg,Women,Jewellery Set,Gold,Winter,Estelle Women Gold Earring & Pendant Set,49.97,22.99,0
6e945cffb2e4e63d0ee8c5e7cfb717c7,malas_acessorios,bags accessories,44,179,1,1800,30,40,30,NA,59459.jpg,Women,Ring,Silver,Summer,Lucera Silver Ring,29.97,12.89,0
348ea09800ea8b415f488cef882bb755,fashion_roupa_masculina,fashion menswear,31,712,2,750,20,20,20,1,11347.jpg,Men,Jeans,Blue,Summer,Lee Men Elvira Rinse Blue Chicago Fit Jeans,39.99,2.8,0
9472a43e0457615f2742ac021d769197,fashion_roupa_masculina,fashion menswear,40,1509,2,1900,35,6,45,1,16506.jpg,Men,Jeans,Blue,Fall,Locomotive Men Washed Blue Jeans,99.95,4,1
322159ea16aa68e7bff8da4025d2fef8,malas_acessorios,bags accessories,46,210,1,3250,29,35,21,NA,31713.jpg,Women,Earrings,Silver,Winter,Fabindia Women Anusuya Silver Earrings,19.95,8.38,1
ca753b1e379d59868172ac9d8d62d14f,malas_acessorios,bags accessories,53,220,1,1000,46,10,34,NA,49056.jpg,Women,Ring,Silver,Summer,Lucera Women Silver Ring,39.97,17.99,1
30710ef7a45eef1ce593ebd6bb498bbc,malas_acessorios,bags accessories,57,2118,2,1150,30,50,40,NA,35097.jpg,Women,Scarves,Pink,Winter,Allen Solly Women Pink  Scarf,59.98,6.6,1
a3b46e392953235f9337a0a56f933ffa,malas_acessorios,bags accessories,38,242,1,700,45,10,31,NA,35090.jpg,Women,Scarves,Olive,Summer,Allen Solly Woman Check Olive Scarf,99.98,7,0
19fdf478915162331ece9adfd669b88e,fashion_calcados,fashion footwear,54,404,4,850,22,12,33,NA,13045.jpg,Women,Flats,Maroon,Winter,Inc 5 Women Casual Maroon Sandals,99.99,8,1
9093d520c7871c0d57998f4b5386870b,malas_acessorios,bags accessories,54,595,2,284,16,14,15,NA,54842.jpg,Women,Jewellery Set,Blue,Fall,Ivory Tag Women Rock Array Blue and Red Jewellery Set,79.96,36.78,0
48c6a56d5ca5f69c0150da0c98a745b8,malas_acessorios,bags accessories,57,44,2,150,16,5,16,NA,59466.jpg,Women,Ring,Silver,Summer,Lucera Silver Ring,69.96,32.88,0
cd3ec6ebbc74e6070297d45ca9dd62e9,fashion_calcados,fashion footwear,54,404,4,800,22,12,33,NA,54116.jpg,Women,Heels,Maroon,Winter,Rocia Women Maroon Sandals,59.98,17.99,0
581397bf7a4dba024cd9123f3018f905,malas_acessorios,bags accessories,56,1899,3,14650,58,23,38,NA,42846.jpg,Women,Handbags,Multi,Summer,French Connection Women Multi Stripe Hand Bag,99.97,12,0
60346eb1cf64d762ced0b37885fa844a,fashion_calcados,fashion footwear,37,295,4,800,36,18,27,NA,27080.jpg,Women,Heels,Silver,Winter,Catwalk Women Silver Flats,109.95,41.78,0
83fb75d581e85667440635bdd314c645,malas_acessorios,bags accessories,54,424,1,1100,20,10,45,NA,48980.jpg,Women,Ring,Silver,Summer,Lucera Women Silver Ring,29.99,14.4,0
8f4e5f5e6323576768b835363a3fb0f1,fashion_roupa_masculina,fashion menswear,29,50,1,300,30,40,11,1,16530.jpg,Men,Shirts,Red,Fall,Locomotive Men Check Red Shirt,79.96,4.8,0
2661ef1d31888c2ecf2c878d1c85545f,malas_acessorios,bags accessories,45,224,1,800,46,10,32,NA,45294.jpg,Women,Watches,Black,Winter,CASIO SHEEN Women Black Dial Watch SX041,79.97,33.59,0
87ac7e3e844a79b97f7b98cecfbc69db,fashion_roupa_feminina,fashion women's clothing,33,172,4,500,20,5,20,1,4988.jpg,Women,Dresses,White,Summer,Gini and Jony Girl's Vanya White Polka Dot Kidswear,79.95,9.59,0
1f4183ec3278c69b1237f900c701b762,malas_acessorios,bags accessories,46,748,4,2800,36,34,27,NA,35116.jpg,Women,Necklace and Chains,Black,Summer,Allen Solly Woman Black Necklace,39.96,19.18,0
7180e36c30b2c9aaef70caabf4e8edea,malas_acessorios,bags accessories,46,1336,2,10250,45,19,36,NA,54172.jpg,Women,Necklace and Chains,Gold,Fall,Femella Golden Necklace,59.97,28.19,0
5163057a5b13644ad1e4af396cb43df1,fashion_calcados,fashion footwear,57,404,4,1400,22,12,33,NA,14438.jpg,Women,Heels,Yellow,Summer,Enroute Women Casual Yellow Heels,129.96,40.29,0
657ddf22d1f54eb6f9e094190749a85e,fashion_calcados,fashion footwear,57,404,4,1400,22,12,33,NA,53137.jpg,Women,Flats,Brown,Winter,Catwalk Women Brown Sandals,39.95,4.39,0
6fa96cbd1d917acb1ef4bc8040116105,fashion_calcados,fashion footwear,55,344,3,1850,36,37,16,NA,54145.jpg,Women,Heels,Brown,Spring,Rocia Women Brown Flats,99.96,29.99,1
4f96fc0061443ee77dd78178bc456ff7,fashion_roupa_masculina,fashion menswear,28,474,2,250,16,16,16,1,13246.jpg,Men,Jeans,Blue,Fall,Palm Tree Kids Boy Washed Blue Jeans,9.97,1.3,0
6f2c108731ef77738da45855e737c1bd,fashion_calcados,fashion footwear,54,404,4,1400,22,12,33,NA,53732.jpg,Women,Casual Shoes,Green,Winter,Puma Women Green Supersuede Eco Casual Shoes,69.98,25.19,0
25d5b8d69bc7e6ce9f9a59e1a00ee50b,malas_acessorios,bags accessories,59,1030,4,1600,32,12,25,NA,59775.jpg,Women,Bracelet,Gold,Winter,Estelle Women Gold Bracelet,39.95,17.58,1
bdce983de5f3fe3c23363b676b19dcbf,malas_acessorios,bags accessories,37,347,1,875,13,32,46,NA,48344.jpg,Women,Necklace and Chains,Silver,Fall,Pitaraa Silver Fish Scale Necklace,19.96,9.38,1
da32065ce3a1cac419193576b899ee75,fashion_calcados,fashion footwear,34,240,12,200,29,7,16,NA,47537.jpg,Women,Flats,Brown,Winter,Portia Women Brown Flats,19.96,2.4,0
0e90009c14c8245b4ec2646c22ca8b7d,fashion_calcados,fashion footwear,51,1958,5,1500,33,13,20,NA,54120.jpg,Women,Flats,Beige,Winter,Rocia Women Beige Flats,39.95,4.39,0
1cc8eab3e8021aa2f19391441692c477,fashion_calcados,fashion footwear,54,404,4,1500,35,12,20,NA,2629.jpg,Women,Flats,Black,Fall,Carlton London Women Four Strapped Black Sandal,49.98,3,1
db6d024e26d62875c98fa846ab698f5e,fashion_calcados,fashion footwear,57,404,4,1400,22,12,33,NA,14453.jpg,Women,Heels,Black,Summer,Enroute Women Casual Black Flats,139.96,44.79,0
18f968379c4898b794fcf83f317ba60e,malas_acessorios,bags accessories,56,2126,6,4300,30,55,40,NA,59553.jpg,Women,Bracelet,Silver,Summer,Lucera  Silver Bracelet,59.97,28.19,0
75f6a4f019ec1322758d53b2fee2cc12,malas_acessorios,bags accessories,41,155,3,16050,60,40,40,NA,59461.jpg,Women,Ring,Silver,Summer,Lucera Silver Ring,99.97,47.99,0
8326a865712b71ff436aefafc04a4817,malas_acessorios,bags accessories,60,424,1,1150,40,10,35,NA,30001.jpg,Women,Watches,White,Winter,Aspen Women White Dial Watch,29.96,13.48,0
7b9b39b222adc797a65032aea85e3395,fashion_roupa_masculina,fashion menswear,54,275,2,900,40,6,35,1,7167.jpg,Men,Shirts,Purple,Fall,Scullers Men Scul Purple White Shirt,19.99,1,0
4b44730a7923e3c19eb67f1c8bfa1c39,malas_acessorios,bags accessories,39,357,3,550,32,42,12,NA,58622.jpg,Women,Bracelet,Beige,Winter,ToniQ Women Beige Bracelet,99.96,43.98,1
02fb2d61da1247bf732360ea76b16240,malas_acessorios,bags accessories,49,824,1,850,19,51,34,NA,46185.jpg,Women,Jewellery Set,Multi,Winter,Adrika  Multi Coloured Teracotta Jewellery Set,29.98,12.59,0
b8c5642287f25d5e0e166199264eff95,fashion_roupa_masculina,fashion menswear,36,968,3,600,16,2,11,1,44581.jpg,Men,Jeans,Navy Blue,Summer,Lee Rinse Navy Blue Slim Fit Jeans,69.98,3.5,0
5f0e89246f7a6648983bdac37e5a16e2,fashion_roupa_masculina,fashion menswear,43,973,2,400,35,35,15,1,12190.jpg,Men,Shirts,Blue,Fall,Basics Men Blue Slim Fit Checked Shirt,89.99,8.1,0
3ee59eac7a0e259bb24ce5270d0bc901,fashion_calcados,fashion footwear,57,655,3,1050,18,8,20,NA,14454.jpg,Women,Heels,Taupe,Summer,Enroute Women Casual Taupe Casual Heels,139.96,55.98,0
630e1e89b84dc36567deec47c7e373b1,fashion_roupa_feminina,fashion women's clothing,36,754,2,600,16,2,20,1,10406.jpg,Women,Dresses,Grey,Fall,United Colors of Benetton Women Solid Grey Dresses,109.96,9.9,0
17636e3c15333148e25253db631a2d7d,fashion_esporte,fashion sport,54,487,1,450,20,20,20,1,6628.jpg,Men,Sports Shoes,White,Summer,ADIDAS Men's Lowell White Silver Shoe,69.96,27.98,0
dd231637766e756fd1cf2fd80501fce1,fashion_roupa_masculina,fashion menswear,57,222,1,750,30,10,28,1,14055.jpg,Men,Shirts,Green,Fall,Flying Machine Men Check Green Shirts,19.99,2,0
027e1564c58eb02f39089b2b1f28d5e0,fashion_calcados,fashion footwear,57,404,4,1400,22,12,33,NA,35378.jpg,Women,Heels,Green,Summer,Senorita Women Green Flats,79.99,24.8,0
8b100f92b312e18e03f0ee8f0c0011bd,fashion_roupa_feminina,fashion women's clothing,36,886,2,200,16,2,20,1,7193.jpg,Women,Jeans,Black,Fall,Jealous 21 Women Black Jegging,39.99,3.6,0
cb1b037c120d9dad45d63a2723e46f18,malas_acessorios,bags accessories,46,1134,2,7700,18,64,40,NA,33992.jpg,Women,Scarves,Off White,Summer,Femella Women Printed Off White Scarf,39.99,3.2,0
159afb2051a2a69bcd9a594ce5ed6452,malas_acessorios,bags accessories,37,358,1,950,12,32,46,NA,46182.jpg,Women,Jewellery Set,Blue,Winter,Adrika Purple Teracotta  Jewellery Set,29.95,13.48,0
5d43da09d9bdd70109b2cccd41632a06,malas_acessorios,bags accessories,58,680,4,1500,41,15,29,NA,59769.jpg,Women,Jewellery Set,Gold,Winter,Estelle Women Gold Earring & Pendant Set,99.98,41.99,1
069b1293b22c9d000af947225ce14791,malas_acessorios,bags accessories,59,271,3,20500,60,40,40,NA,43768.jpg,Women,Earrings,Black,Summer,Royal Diadem Black Earrings,19.98,9.39,0
2e1b5445dd65296e510e3e8c65ea7071,malas_acessorios,bags accessories,44,224,1,750,46,10,33,NA,43197.jpg,Women,Watches,Grey,Winter,Fastrack Women Grey Dial Watch,79.99,35.2,0
5073cb7b965df5f1fea32e8728782a8f,malas_acessorios,bags accessories,23,836,7,1400,55,40,25,NA,48928.jpg,Women,Ring,Silver,Summer,Lucera Women Silver Ring,69.99,29.4,0
f0453e2cbc3480959c34ab663b44c777,malas_acessorios,bags accessories,50,297,2,250,20,3,20,NA,49035.jpg,Women,Ring,Silver,Summer,Lucera Women Silver Ring,59.95,26.38,1
88f65c67a768f35feb3de87afe055ea6,malas_acessorios,bags accessories,43,1037,6,11700,54,25,37,NA,47670.jpg,Women,Scarves,Cream,Summer,Femella Women Cream and Black Printed Scarf,79.98,10.4,0
f10163ef5dd01ee5f3622b750b64091c,fashion_roupa_masculina,fashion menswear,55,1241,2,300,16,2,11,1,8779.jpg,Men,Shirts,Navy Blue,Fall,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt,19.95,2.19,0
5637032095493f280eae8d9da00da6f1,malas_acessorios,bags accessories,54,507,1,750,81,6,11,NA,48921.jpg,Women,Ring,Silver,Fall,Lucera Women Silver Ring,99.97,46.99,0
25184d12546e74ab8843112abca3f1d6,malas_acessorios,bags accessories,59,1616,5,950,27,10,28,NA,47652.jpg,Women,Scarves,Pink,Summer,Femella Women Pink & White Scarf,49.99,3.5,0
c36f1190b3cb7fac6c7bc68483317029,fashion_roupa_masculina,fashion menswear,55,1241,2,400,16,2,20,1,43960.jpg,Men,Shirts,Grey,Summer,Indigo Nation Men Grey Striped Shirt,19.99,1.2,0
7f8bacbe759179781b50331ea609f7f8,malas_acessorios,bags accessories,57,1182,2,1400,43,27,43,NA,46184.jpg,Women,Jewellery Set,Green,Winter,Adrika Green Teracotta  Jewellery Set,49.96,23.98,0
0192191cc1bc83262d6667c54c2e048f,fashion_calcados,fashion footwear,54,404,4,850,22,12,33,NA,4742.jpg,Women,Casual Shoes,Grey,Summer,Numero Uno Women NY Grey Blue Shoe,79.99,24,0
d40788ec5b01ba52711983b9c54b36e6,fashion_roupa_masculina,fashion menswear,45,523,2,300,35,30,20,1,21586.jpg,Men,Jeans,Grey,Summer,Locomotive Men Washed Grey Jeans,39.99,3.6,0
726e355b119d1f8186283de59fc5b702,malas_acessorios,bags accessories,53,680,4,1500,41,15,29,NA,48769.jpg,Women,Jewellery Set,White,Summer,Miki Pearl Women Ivory Jewellery Set,89.96,41.38,1
39a0578866cba21bcead91f5221af2a8,fashion_calcados,fashion footwear,34,240,12,200,29,7,16,NA,27074.jpg,Women,Flats,Blue,Winter,Catwalk Women Blue Casual Flats,89.98,7.2,0
b205c1d9481d550412cbac291356e234,malas_acessorios,bags accessories,38,383,1,2000,35,46,20,NA,54175.jpg,Women,Necklace and Chains,Gold,Fall,Femella Golden Necklace,29.95,12.58,1
d21bf4652c855ccafcf94116891cc7ce,fashion_roupa_masculina,fashion menswear,33,1154,3,600,20,20,20,1,56847.jpg,Men,Jeans,Blue,Summer,John Players Men Blue Jeans,29.95,1.2,0
b3e90ae91e88976069bda920612c5a02,fashion_calcados,fashion footwear,57,404,4,750,22,15,33,NA,14462.jpg,Women,Heels,Gold,Summer,Enroute Women Casual Gold Peep Toes,79.97,31.19,0
84b6ea77a72c80fa8f23287a4e6c1dc8,fashion_calcados,fashion footwear,54,404,4,900,22,12,33,NA,17684.jpg,Women,Casual Shoes,Grey,Winter,Catwalk Women Ballerina Grey Casual Shoe,119.98,37.19,0
795ed92f8a2263bd778b90a008ee32fc,fashion_esporte,fashion sport,52,1177,6,850,22,32,11,1,3503.jpg,Men,Sports Sandals,Navy Blue,Spring,ADIDAS Men Navy Blue Sandals,129.96,46.79,0
f49f59559a40c88ed4beeacac8b25e71,fashion_roupa_masculina,fashion menswear,28,364,2,250,16,16,16,1,22359.jpg,Men,Shirts,Blue,Summer,John Players Men Check Blue Shirt,39.96,5.19,0
d9524ab5892f79d3de3870697ad7b25d,fashion_calcados,fashion footwear,54,404,4,800,35,12,20,NA,8978.jpg,Women,Casual Shoes,Purple,Fall,Puma Women Saba Ballet DC3 Purple Casual Shoes,109.96,38.49,0
a836767158b2c4fdca1d178b8e4e6165,malas_acessorios,bags accessories,43,236,2,150,20,20,20,NA,48343.jpg,Women,Necklace and Chains,Gold,Fall,Pitaraa Golden Fish Scale Necklace,49.96,22.98,0
c6976aecdc5f7b5964f18b71ebf12978,malas_acessorios,bags accessories,44,216,1,700,45,10,32,NA,48981.jpg,Women,Ring,Silver,Fall,Lucera Women Silver Ring,69.97,33.59,0
9c6db8c47fae241469bec6c43c674bce,malas_acessorios,bags accessories,57,885,3,6965,36,38,36,NA,48975.jpg,Women,Ring,Silver,Fall,Lucera Women Silver Ring,89.97,37.79,0
7e5fd19172dd777a98503a8fbb66fa04,malas_acessorios,bags accessories,46,1470,2,900,25,50,30,NA,46163.jpg,Women,Necklace and Chains,Brown,Winter,Adrika Brown Necklace,69.98,32.19,0
a38e6346616a8f362c328b9537b1ca4d,fashion_esporte,fashion sport,38,220,2,250,18,12,12,1,5609.jpg,Men,Sports Sandals,Navy Blue,Spring,ADIDAS Men Receptor Navy Sports Sandals,119.98,38.39,0
1c99a6128a79a5fb5a34c1c6b3be9067,fashion_calcados,fashion footwear,54,404,4,900,22,12,33,NA,39583.jpg,Women,Heels,Red,Summer,Catwalk Women Red Flats,59.97,20.39,0
30ccf4724f5227265f837e9ba0246278,malas_acessorios,bags accessories,52,573,1,1450,49,10,33,NA,46164.jpg,Women,Necklace and Chains,Brown,Winter,Adrika Brown & Beige Necklace,59.96,27.58,1
d46169ff14ef99286a176b5391a7a1c8,malas_acessorios,bags accessories,33,1193,1,22600,37,80,60,NA,48756.jpg,Women,Jewellery Set,White,Summer,Miki Pearl Women Ivory Jewellery Set,59.98,28.79,0
801cbc289593826559bed08171034485,fashion_roupa_masculina,fashion menswear,48,541,2,350,40,10,40,1,4944.jpg,Men,Shirts,White,Summer,Gini and Jony Boy's Kaleb White Brown Infant Kidswear,119.97,10.8,0
646ce272adff96b1ace27e81c9bdf29d,malas_acessorios,bags accessories,51,275,1,1500,18,53,30,NA,46152.jpg,Women,Necklace and Chains,Green,Winter,Adrika Women Green & Brown Necklace,49.99,24,1
01f76c07f91a533acd46cc6ab989be23,fashion_calcados,fashion footwear,57,404,4,750,22,12,33,NA,46825.jpg,Women,Casual Shoes,Off White,Winter,Catwalk Women Off-White and Blue Pumps,99.95,36.98,0
f8c6a76085bd3b4341cccb774b554c82,fashion_roupa_masculina,fashion menswear,40,624,3,850,45,10,35,1,48387.jpg,Men,Jeans,Blue,Summer,French Connection Men Blue Jeans,29.96,2.4,0
da8faea5f69f03fce4dfc01ceee4f1dd,fashion_esporte,fashion sport,47,562,6,300,29,7,16,1,33822.jpg,Men,Sports Shoes,White,Summer,Puma Men Axis White & Grey Sports Shoes,119.95,39.58,0
e7d9d7787c96a30e0f418993c1555633,malas_acessorios,bags accessories,48,225,1,1000,45,10,31,NA,59902.jpg,Women,Scarves,White,Fall,Femella Women White Printed Scarf,19.97,2,1
d9fcf1be6830bf510f03d9e6c979e4df,malas_acessorios,bags accessories,41,370,4,18050,60,40,40,NA,53934.jpg,Women,Handbags,Brown,Summer,Kiara Women Brown Handbag,109.95,8.8,0
b853b073ca63585ef3afd79a4ab97ef1,fashion_calcados,fashion footwear,49,375,6,400,29,7,16,NA,22500.jpg,Women,Casual Shoes,Blue,Winter,Catwalk Women Blue Casual Shoes,79.98,31.99,0
8988d11aace15e3c9e25763c6d87dcf5,fashion_roupa_masculina,fashion menswear,23,183,1,200,19,27,27,1,44586.jpg,Men,Jeans,Blue,Summer,Lee Men Tino Blue Jeans,59.98,4.8,1
cf43916f0ba449bea875425d18c8815b,fashion_calcados,fashion footwear,58,2375,5,1350,33,13,20,NA,41667.jpg,Women,Heels,Black,Spring,Catwalk Women Black Heels,59.99,24,0
bfbce14d1a7118b0c233a35617ec2830,fashion_roupa_feminina,fashion women's clothing,30,590,6,400,29,7,16,1,6873.jpg,Women,Dresses,Black,Summer,Forever New Women's Top Black Dress,9.99,0.6,1
e80a0c4b0bb3f2f171f0fe8360513d90,fashion_roupa_masculina,fashion menswear,34,185,1,225,19,27,27,1,33489.jpg,Men,Shirts,Green,Summer,Doodle Kids Boy Check Green Shirt,69.95,8.39,0
f75eb66dc82bccecabd706bd441cfd3a,malas_acessorios,bags accessories,49,767,1,800,20,51,34,NA,52177.jpg,Women,Ring,Silver,Fall,Lencia Sterling Silver Ring,69.96,29.38,0
94ecc3aaf1c1a63135ba686ac00264c0,fashion_roupa_masculina,fashion menswear,43,1189,2,850,28,22,33,1,30802.jpg,Men,Shirts,Blue,Summer,Fabindia Men Blue Shirt,49.99,2,0
671ac7a60d975bd4ca2d7f7c77070210,fashion_calcados,fashion footwear,57,404,4,1500,22,12,33,NA,2616.jpg,Women,Flats,Gold,Fall,Carlton London Women Gold Wedge Sandal,119.97,12,0
521e6ee10253492c99b97a77007036a0,malas_acessorios,bags accessories,50,528,4,1200,40,31,31,NA,59905.jpg,Women,Scarves,Pink,Fall,Femella Women Pink Printed Scarf,39.95,1.6,0
