"order_id","product_id","order_item_id","seller_id","shipping_limit_date","price","freight_value","customer_id"
"3a4e65de6ffd941f6a4ee824d472aabb","c4c508eec81b6f7eb8153419004c6450",2,"f25e239052084705e17a982bc600ab2a","2018-08-21 18:31:40",69,21.6,"ba7df02cddb36d302d9a87ed492fdf07"
"3a6a2dc663f0fb80336d420f85643ec2","0fa3e881b0014107d46c7fb9d55fd685",1,"e7df4cd29ab5abab70fb0783ddb53987","2017-07-21 14:45:27",69.9,7.78,"9d253e13449c5e9a947624ac8904b1e4"
"3a97b29009aa1ec54a67fd256b762b14","34eb0685663d60e57a9ca086c8e33423",1,"048c2757535328e0d7dac690ad3c0aae","2017-08-11 17:03:29",199.7,18.65,"83f98a31688d3ce5de0bc10d5c375ce0"
"3ad057222aa3896524e1f8676a6fed66","16afd9cf37e1b340bc46822fdd8240aa",1,"d1b65fc7debc3361ea86b5f14c68d2e2","2017-10-04 17:25:04",109.9,8.35,"e5dc4f88a7ccf6b7d45b187c661a7343"
"3b2b695f53e89a00f632277ce01b2100","0d77d60c579e0b58944b380d57972d88",1,"048c2757535328e0d7dac690ad3c0aae","2018-03-22 01:31:34",98.7,27.42,"dc6c6bacaee8aaf42d5ce696560033dd"
"3b5adf4fe00431f64c9a4dcdf9d6792b","0816234aa8a9ed73333cc61afb578bd1",1,"0be8ff43f22e456b4e0371b2245e4d01","2018-01-23 07:11:08",99.9,13.04,"44ca75eb640f2ccb4e03b3d930b88846"
"3b6521c57fb29190883e68aaccc86cde","521e6ee10253492c99b97a77007036a0",1,"12a8eb0f8d1cd3270695bf2a99f55966","2017-12-20 17:59:24",262,26.38,"f42ccd297946628a53e061e56e6ae0ae"
"3b6699603c3eec3ca54e7d4b96b1bc53","f41f2bc23bbc617dd7fe3bbe1168754a",1,"f4db9b37944bcb8873e6b456ee190bbf","2017-11-03 10:29:41",79.99,16.81,"c9ac3328fa22ff28d8ec0b1307436d37"
"3bb2984ffaa10a2158edeb25f12d9a2d","98ba4d6506268560a9b0a03b6ae02636",1,"6179a28a13a726c29b3bf54c070dccab","2017-09-05 09:25:42",300,24.97,"a3c66f416db7ca66ddd3f18c16a1ea9a"
"3bcae8a1bac5d8f94f4e2f7ae4855348","b81399b264f3f525f6645f98369b1868",1,"a3a38f4affed601eb87a97788c949667","2017-06-05 14:55:18",349,30.84,"11c87670cbbc2ade8b669cf1734c8f11"
"3bf55ff583973c0c06914babcbb30891","d3a10b49783a6ba7ea46526fc79aea91",1,"2a84855fd20af891be03bc5924d2b453","2018-01-19 20:50:45",338.9,21.86,"8a6d71ee4abd5374542ced36a5c53e40"
"3c052d74f852adbeb14c7e8da52b9e6e","f75eb66dc82bccecabd706bd441cfd3a",1,"6cd68b3ed6d59aaa9fece558ad360c0a","2018-01-30 11:12:33",109.9,15.53,"77e7e94714e272b6ec89e74ee4a2c3bb"
"3c0b25021f8a09b27020c445b8c9036a","13e41fa2d255674c03342fa6b4f9e3b3",1,"dbc22125167c298ef99da25668e1011f","2017-11-23 20:31:08",40.9,13.37,"aa0c59490b4fbee45095c10f93afbebd"
"3c3176ab41411c8dfb63696074915868","a2c75a23c2f838881dd4275c0cec519f",1,"048c2757535328e0d7dac690ad3c0aae","2017-12-27 12:10:44",157.9,18.36,"5d0529e7825d35f43ac5c524454e5a0c"
"3c6ba7a3320c8c63c76d343c388ba219","1d0576deaebcd2285a1fea5d43021ca8",1,"7142540dd4c91e2237acb7e911c4eba2","2018-03-09 09:50:30",84.9,28.99,"42cb6791d77b43e03043928246e7e635"
"3c861124656eab16c456bc59cf05a0da","34476af6d3d70a896db8dc512f43d627",1,"acce39e832338debb07b02385cde5967","2018-08-20 20:09:36",59.9,15.52,"3dbc334ec47672ba4d0a7231e5c217b5"
"3ca618a967a369a20ac5f2c4e00e151a","55624051e913597daf59dee5c582b6b9",1,"7142540dd4c91e2237acb7e911c4eba2","2018-01-03 21:16:29",84.9,13.61,"3de47730f7553f17b3e7bf5ea4934eb6"
"3cda6f52ca254406b2c0ce1ae433a481","d5eaad1134bfeff3b2e4a051f652801d",1,"b499c00f28f4b7069ff6550af8c1348a","2018-02-21 02:55:56",71.99,9.09,"f89e4237764a0efd10acddd6f0bd18cf"
"3cda6f52ca254406b2c0ce1ae433a481","d5eaad1134bfeff3b2e4a051f652801d",2,"b499c00f28f4b7069ff6550af8c1348a","2018-02-21 02:55:56",71.99,9.09,"f89e4237764a0efd10acddd6f0bd18cf"
"3d09c01f56c367a5c7e576aa1fe45b0a","c7b3cf9de7be95b3e09e7a63315685eb",1,"5dceca129747e92ff8ef7a997dc4f8ca","2017-03-14 07:25:07",59.9,20.5,"139583bbf99e641e0e7053266a739056"
"3d2478c1c4d6e772d9221bbacac64cd1","c7b3cf9de7be95b3e09e7a63315685eb",1,"5dceca129747e92ff8ef7a997dc4f8ca","2017-04-03 14:02:33",79.9,20.64,"d8788d5ff361dfdfbd6b4a73eae1be87"
"3d24c492f9555a79d4d6fd3a22fbee1f","82183967d9fde935fc0b0189bb68ccec",1,"6cd68b3ed6d59aaa9fece558ad360c0a","2017-02-11 10:05:43",55.9,11,"6333aca7e61257c54c206cecc84559ce"
"3d2a8a0c9b558d8f3cb7a7cfc23d6874","30ccf4724f5227265f837e9ba0246278",1,"dbc22125167c298ef99da25668e1011f","2018-01-29 23:34:01",99.9,14.43,"526542b3a44f1395af237c96b4a6fc57"
"3d40c6056f68e49782a7c576c8b57e3d","3554200c1d7f3b4b39a0ae68aa1c0a54",1,"dbc22125167c298ef99da25668e1011f","2018-03-07 17:55:36",178.9,26.53,"0c15d66c29d5caa12e5da17d1e5e6077"
"3d4369dcce579868d4629c19b96260c9","af51d485dc5255ba2e18b21b550156e6",1,"5dceca129747e92ff8ef7a997dc4f8ca","2017-07-20 20:05:21",258.9,43.47,"e98b6caaa9a23d78a283f65cec39e73f"
"3d6002f122e72a5d6e07d4c54e79e3a4","bfa393df5b4494bea7158660999a921b",2,"b499c00f28f4b7069ff6550af8c1348a","2018-03-27 19:10:24",29.99,8.64,"b64829ad9cd22c94718e7000539cd318"
"3d6002f122e72a5d6e07d4c54e79e3a4","bfa393df5b4494bea7158660999a921b",4,"b499c00f28f4b7069ff6550af8c1348a","2018-03-27 19:10:24",29.99,8.64,"b64829ad9cd22c94718e7000539cd318"
"3d6002f122e72a5d6e07d4c54e79e3a4","bfa393df5b4494bea7158660999a921b",3,"b499c00f28f4b7069ff6550af8c1348a","2018-03-27 19:10:24",29.99,8.64,"b64829ad9cd22c94718e7000539cd318"
"3d6002f122e72a5d6e07d4c54e79e3a4","bfa393df5b4494bea7158660999a921b",1,"b499c00f28f4b7069ff6550af8c1348a","2018-03-27 19:10:24",29.99,8.64,"b64829ad9cd22c94718e7000539cd318"
"3d9817c275992633499fdc96798e8c33","63cf4d771cba1d380af927afe5895d4b",1,"b499c00f28f4b7069ff6550af8c1348a","2018-01-26 16:18:33",29.99,9.09,"d45ab7ec2574181437e382cf9cb149af"
"3db52c1df4d52ab19d7e7365d647f6fc","b046862b2553fe4962392cdc93a2ae93",1,"b1a81260566c1bac3114a6d124413f27","2018-05-29 10:16:36",189.9,15.41,"94df3c23c37dc051dbb2f1d03a3693de"
"3dbe9476def7eceba5ab2cab07ac948e","1f60570b3795d85b7b2a879f921e06bd",1,"b499c00f28f4b7069ff6550af8c1348a","2018-06-14 11:54:34",39.99,7.71,"c5099702bb49534329077b382d0fb949"
"3e3a94885730f7e2aa4da0a98a4180e0","84cfaf518b9392ee6b67e734c68a072d",1,"dbc22125167c298ef99da25668e1011f","2018-02-22 13:15:21",48.9,16.11,"b44d6441a07845ea9e5f870f7609f724"
"3e3a94885730f7e2aa4da0a98a4180e0","2b6a4adfd7ce44db781519964309b7f1",2,"dbc22125167c298ef99da25668e1011f","2018-02-22 13:15:21",48.9,16.11,"b44d6441a07845ea9e5f870f7609f724"
"3e64ee45a339ce09c4e27564b45ba09e","c45f017c36f9112a8bb4f170edfb1870",1,"dbc22125167c298ef99da25668e1011f","2017-08-15 02:50:33",94.9,14.39,"530220145a68ef57f0cc54faf1061f8c"
"3e7a5341d84707eefa28c4d2273e60ae","f0bbc1bdaf90ddcab4aa862660dfc6d3",1,"f262cbc1c910c83959f849465454ddd3","2017-11-30 13:57:35",19.99,9.34,"823f621f5037d971a15b0cb861f8c554"
"3e8a5d7a9c694f157149b42fcba7a059","f97b8c47571a82c23473ff139b8a58e5",1,"f1fd5ab1181f827ffad998c1a5de7d74","2017-11-23 15:26:33",799,73.95,"fd7a35830279a45d98f45d653a932f31"
"3e9482fafca86df873bf05a9563578c2","bb099f12bf2833153c9def3538cb52dc",1,"655220df33262c7e0c4949a147366f94","2018-03-01 16:31:37",129,41.97,"995bd5eeee0a79a7620d7a1bfd49fb9d"
"3ece0cf2cf0883cbd70a586e3174ad1d","c7296f9449f86afc5688984ed1c170a2",1,"aaed1309374718fdd995ee4c58c9dfcd","2017-12-27 16:13:23",292.5,37.37,"859db6b9f2a220d350e2feb49ac0336d"
"3f6f3613c3e21313584d2ee7bd5532c3","f71973c922ccaab05514a36a8bc741b8",1,"5dceca129747e92ff8ef7a997dc4f8ca","2017-07-06 03:23:31",89.9,34.79,"ec072ff4dca90dd780fee30b5c0e8d94"
"3ff488af63223ea08fce4e9db03a82dd","e7d26dd6742baca292020c158e6720c3",1,"6cd68b3ed6d59aaa9fece558ad360c0a","2017-02-16 17:11:02",54.9,20.83,"fb62f2a2b233dce9750bd57255526150"
"404400118a82aeeb44e856875c40f5e7","4d58a1ff101eae5005f818b97740335e",1,"7142540dd4c91e2237acb7e911c4eba2","2018-05-17 09:57:10",99.9,23.28,"d464e9e9bbf4a24571dde33cae956db0"
"4051361e504d383142b6997954648b9e","56537b99d06c3516aeaaadad438c9f64",1,"f1fd5ab1181f827ffad998c1a5de7d74","2018-07-30 11:05:23",109,18.56,"6c082471f3d9069102ab907a390bcddb"
"40789dad22231468ebb1cc58cc892d6b","aede48631330269f65a8d680de491657",1,"dbc22125167c298ef99da25668e1011f","2017-10-12 23:14:25",83.9,14.32,"683c9c1fe268212d92bf51fa976d136a"
"408d3b25332b720d54aeb8503549722e","af51d485dc5255ba2e18b21b550156e6",1,"5dceca129747e92ff8ef7a997dc4f8ca","2017-03-24 20:44:04",249.99,110.82,"d198b40ba4bff0ab7ca1a37d872e9c5b"
"4093b84461e9ee4cfa6b1f720d1003ac","02fb2d61da1247bf732360ea76b16240",1,"6cd68b3ed6d59aaa9fece558ad360c0a","2017-06-14 02:45:27",109.9,18.34,"a51f150cfd7371d6cd88ebf0da50b03b"
"40b212d9b39c8133fdfd82ea73eaab8a","657247f6f60543b93e3cc708a8e6329c",1,"7ddcbb64b5bc1ef36ca8c151f6ec77df","2018-01-12 17:31:50",248.99,74.69,"4a29d9a46aaa583b699d8fca5925a84c"
"40e374fbdf8b48fda863fee6195ff2b1","2e1b5445dd65296e510e3e8c65ea7071",1,"dbc22125167c298ef99da25668e1011f","2017-06-30 15:15:13",68.9,16.24,"74f05ad9229c0344117ebb0c89324d04"
"40f29dd4112775a07ef4bcf5475642bb","3e4176d545618ed02f382a3057de32b4",1,"02f5837340d7eb4f653d676c7256523a","2017-12-03 23:46:44",139.9,17.23,"bd3fc6f52431b710a9344958480be7a9"
"40f486f48285528ce9da6577b086c451","e336c656869480e20d04ca9389b12167",1,"cca3071e3e9bb7d12640c9fbe2301306","2018-02-15 11:50:38",59.9,12.76,"c315c87d66692883960f01d9ca597093"
"40f48d5dd944f114806d064c0f06b9d6","e7d26dd6742baca292020c158e6720c3",1,"6cd68b3ed6d59aaa9fece558ad360c0a","2017-10-30 00:56:21",54.9,14.13,"1a3d05c4c8ba3d8657e6faecb04e8f4f"
"41360009dce5e75361ad80cf695ccf24","660fc6f47144a19180d7309e37155f1e",1,"a3a38f4affed601eb87a97788c949667","2017-08-20 23:10:17",129.99,27.45,"30e90d4c04c8faf928fe017f115ac776"
"41360009dce5e75361ad80cf695ccf24","9d47dddcc5eb825534e212b1b927385f",2,"a3a38f4affed601eb87a97788c949667","2017-08-20 23:10:17",129.99,27.45,"30e90d4c04c8faf928fe017f115ac776"
"414b9060105f0e1590abf0d629738326","c68252426f70e1434cf6e465d7cae869",1,"b1a81260566c1bac3114a6d124413f27","2018-08-14 13:15:11",169.9,19.29,"10617eb08de4394dd08e19b5ca6e624d"
"41a0bc525912e2ff3cc9edddcfa89007","688f41cea8b772c6901d723e73b74579",1,"6cd68b3ed6d59aaa9fece558ad360c0a","2018-01-29 10:20:21",64.5,15.2,"e1296fc9063ce948861d1d3f69640f83"
"41b64ffb924858fb0d246c1065fa426b","bae8ac5e125a98fe445bc17714104709",1,"655220df33262c7e0c4949a147366f94","2018-03-22 16:45:32",139,40.36,"ad842d5f00835e547a2cc4c3867b7ebb"
"4205a3c89c70026b43d90706a98e2f17","b5a8535271a06eda7aad510c09ddbf38",1,"dbc22125167c298ef99da25668e1011f","2017-08-03 02:23:59",58.9,17.98,"b93ea53bbc078967bbb66d23975fa361"
"42befb375e86b58e9c00206b5f948341","a38e6346616a8f362c328b9537b1ca4d",2,"e7df4cd29ab5abab70fb0783ddb53987","2018-01-18 02:38:41",59.9,10.37,"25d088925de5b8a24b06c9505000448b"
"42f364e1317053c36378cc534b19ab6e","5073cb7b965df5f1fea32e8728782a8f",1,"d1b65fc7debc3361ea86b5f14c68d2e2","2017-07-06 00:23:32",139.9,18.23,"93a991179d5b741e60819f8adc163df3"
"4312fbcaf802f48339fed28e13a5dcc7","ced65a7af145a0974ffb661e7b20b5ae",1,"b499c00f28f4b7069ff6550af8c1348a","2018-07-18 18:43:52",59.99,18.52,"97b57b892a79fbd7ef5fe13889e24696"
"4316f97fcdde6e62ba7b3b1acd09291f","d0168e734683113fd73658071715084a",1,"aaed1309374718fdd995ee4c58c9dfcd","2017-05-25 18:50:19",110.9,16.54,"a4cae79ac295e2cd44cb11b2f2cac467"
"434e8530a696521ae619af1a0072bf40","a2c75a23c2f838881dd4275c0cec519f",1,"048c2757535328e0d7dac690ad3c0aae","2018-06-22 12:31:07",169.79,23.99,"5ef0a2ed80e4536888c1339032ed3965"
"435776d6cb482a197e1300c0d7ec2312","af51d485dc5255ba2e18b21b550156e6",1,"5dceca129747e92ff8ef7a997dc4f8ca","2017-03-30 14:02:16",249.99,135.62,"a4fb7ce5087d905e34e3b4bc216b6148"
"4399f0c95ac804e27baf82ea7799b102","84b6ea77a72c80fa8f23287a4e6c1dc8",1,"7142540dd4c91e2237acb7e911c4eba2","2017-08-09 16:03:22",71.82,13.52,"60082cc2efb1b4d5c56da49fec0afcb1"
"43e9d6cfdcf9eaad45b8fb0a3ebcd521","3210c94e2542d988d724b0dd72234cdd",1,"e7df4cd29ab5abab70fb0783ddb53987","2018-03-22 20:30:26",89.9,7.49,"8b02f8ef59c26d8b31e7d0b9e844a680"
"43f8e020752c67130ddf027e0297291a","8dacc114d37ff4b78075db0d2464022e",1,"6cd68b3ed6d59aaa9fece558ad360c0a","2017-01-30 17:40:03",87.9,14.79,"964343a3f8a65e01ffad1b9bfaa7d7e9"
"44001fa5bde42ef2bb752eab4c9dde60","d34ec3c23c142291062f958688a1b41c",1,"dbc22125167c298ef99da25668e1011f","2017-08-17 00:35:20",55.9,13.41,"e7465fc1fa500a0b3aaddf34f956ea5e"
"44029f83c215c9ede6c231dda3ab2219","2b939dc9b176d7fa21594d588815d4a4",1,"dbc22125167c298ef99da25668e1011f","2017-06-07 11:05:17",102.9,17.97,"3a274a842a177ac78b8c85127962aeba"
"441395aaffbe4ce5bca4d8ca3b75a4e4","06f756df8d80309915285f3ee6ea1059",1,"b1a81260566c1bac3114a6d124413f27","2018-05-24 09:14:33",129.9,19.88,"dbc0f38d854142156f4999358975f8d2"
"44146c842a47dc05b44bfd3c0334d47c","694f7daacd749d7bde487e0f9675c5b8",1,"3f3486b61f45078d4f31ee5e43d8c5bb","2018-04-19 13:14:40",69,38.53,"a753155288fad08f8802c3b2d2b243df"
"4436eb8a73f08dc5c4ba8b1e5b96d290","51b10a13b460cebc64e1325e7f228ae8",1,"d1b65fc7debc3361ea86b5f14c68d2e2","2017-08-24 02:12:13",369.9,14.09,"3ab417ebff3c831e7e9b12cc926a094a"
"444444b7f836b844b14afe3e0fc9929f","6dff489dd40cf8c8575c6ac85b080f04",1,"594f9aaa48e5bf431f011ddc5669b0d5","2018-07-25 09:03:39",69.9,9.62,"df05a8b6699cafd41f8a5ca0d2eb7e03"
"4444ee622d44353604947c0232f3f62d","fb7eda79f009c621d394406fc3c28d5c",1,"048c2757535328e0d7dac690ad3c0aae","2018-04-12 11:50:14",157.9,43.17,"cd4e39304155e9faf215ed66d28f6e5d"
"445e644ce100ddf209bc9fd616d882ae","2b301a96f8ae692b3157360f621b658f",2,"269c5fc9fcadee614364c3620c30a1f9","2018-08-14 21:30:12",29.9,7.47,"e3e913ab3cb9ac3f67599e8174260658"
"445e644ce100ddf209bc9fd616d882ae","2b301a96f8ae692b3157360f621b658f",1,"269c5fc9fcadee614364c3620c30a1f9","2018-08-14 21:30:12",29.9,7.47,"e3e913ab3cb9ac3f67599e8174260658"
"447e7d42d8715bfbb6336d2dab784582","6109d0cae3bcb57d579bc0fab6e61814",1,"dbc22125167c298ef99da25668e1011f","2018-04-25 11:49:38",79.99,15.41,"08f39bb318284f8eca5a32c9e3a15273"
"448e3433c1fdb3dc2678294be291a7ec","1cab19d5be9a1286428e85aaebf82906",1,"dfa0c4c6229ab200a4a1336b4d7128ff","2018-07-05 09:49:42",79,16.74,"5f3f626700a3d4f153ae552760785e79"
"448fcb3ecccfb7254d000601791ca605","af51d485dc5255ba2e18b21b550156e6",1,"5dceca129747e92ff8ef7a997dc4f8ca","2018-03-15 21:30:33",249.9,58.61,"47b5de1fcd6e6beb90846e2a0b8441fc"
"44cdca8bf38481139be54d6defa74a02","c92f0e7b9d49a9543558d6532772441b",1,"5dceca129747e92ff8ef7a997dc4f8ca","2017-03-22 19:03:56",139.9,40.41,"588ef0ac9dda15671d5b8cb01687e8ea"
"44e7fe65fc17f2be51cf831609788a73","6109d0cae3bcb57d579bc0fab6e61814",1,"dbc22125167c298ef99da25668e1011f","2018-04-12 15:10:12",79.99,15.41,"1269b5efc07408e3f56f9179b316fa37"
"45477fa590eedcc1f123ccf3fb69fd6a","6109d0cae3bcb57d579bc0fab6e61814",1,"dbc22125167c298ef99da25668e1011f","2017-08-03 17:05:09",84.9,14.32,"c97b04afa90855a89f2869848ed61c03"
"4557160ef501e35446081b5111d79004","2b939dc9b176d7fa21594d588815d4a4",1,"dbc22125167c298ef99da25668e1011f","2017-05-30 17:05:28",102.9,17.97,"42f665acb231b6747c46d690abda2685"
"455c8cc6fcb8015c8fa06b087cf373b1","61e8bddb5e00dffe8bfbf972cf3fdf18",1,"3f3486b61f45078d4f31ee5e43d8c5bb","2018-08-08 19:44:28",99.99,11.72,"aedcc029d706666f925832dbece29f27"
"455d05ce8b86b6e2b3c2e6e0a7994942","3eda91c4ed75e3ce93482a5eed64868d",1,"aaed1309374718fdd995ee4c58c9dfcd","2017-10-09 09:20:05",127.9,16.66,"2319dc20d045c9b7f7b720821e8a7336"
"4587eb8e812c2627dfa490ffca18612a","849bbcb8cdb844f1cb82330de929a1e5",1,"fe49ee029e61e789a1f3a5525f57ba8d","2018-02-02 16:31:33",122.1,8.11,"f2a56254be48b5d4215e56593f55381d"
"45934f084d862eb8718ee18e2a2b2395","29c02f0c592b76b958c77d85f4d5b954",1,"9d4db00d65d7760644ac0c14edb5fd86","2018-03-28 12:29:35",159.8,19,"82c8e9be6934206963b7810a78e9a41f"
"45ab99a963685fce8c888625858abc02","e336c656869480e20d04ca9389b12167",1,"cca3071e3e9bb7d12640c9fbe2301306","2018-01-18 19:17:19",59.9,16.18,"5d82379a7d66ddb784de681c9138b002"
"45ceefe79e1b3b2757d1d3853fdeaa68","6cf8c57dbb76538b6edc7f914cf3c07b",1,"aaed1309374718fdd995ee4c58c9dfcd","2017-03-30 16:14:02",38.5,14.52,"867724eea3f04648f38827c2485328db"
"45f14ab2b316bbd9eec1c8af6458e2c9","681e1525258578dd8a22a3c249509bf5",1,"5cbbd5a299cab112b7bf23862255e43e","2017-11-07 14:45:47",45.6,15.1,"f540872f1ed8eea80a8e40d1a424cb2a"
"46194c8e92b01770503efdd7aeb49c1a","3e4176d545618ed02f382a3057de32b4",1,"02f5837340d7eb4f653d676c7256523a","2017-12-18 15:31:32",129.99,17.16,"a0369b6ba3e37ee49c6850753858fa08"
"4630a9abdc1d1ea8fc579b269820c3ea","4d58a1ff101eae5005f818b97740335e",1,"7142540dd4c91e2237acb7e911c4eba2","2017-05-02 00:15:21",74.9,24.72,"bcd732582c33a29babe2d05cd5af4d92"
"46347dc54e84dc7863cb5c90cf57a9d3","f91a53ddc9bba002d1f3d77e9a39c07e",1,"12a8eb0f8d1cd3270695bf2a99f55966","2017-10-19 02:35:15",135,13.29,"15a79a154b59ad517cd8b807087ac3ee"
"464dcde4a46d816f4943dd22ac477629","22656f41604127818c5984157e52bda8",1,"bbad7e518d7af88a0897397ffdca1979","2017-08-25 14:45:05",119.9,9.03,"07ffa8096f295bac24527f1364530297"
"4653095ef7d71a9c9514e55131538126","ce04dcb7aa96ad49d4933f3d4a9f8eb7",1,"dc8798cbf453b7e0f98745e396cc5616","2017-11-16 04:06:19",49.9,15.11,"402943ae9d74ed16a21da5455f419294"
"4682ccc1cc6188dda05e841ad72bc5e8","e336c656869480e20d04ca9389b12167",1,"cca3071e3e9bb7d12640c9fbe2301306","2017-12-13 02:22:12",59.9,16.18,"afbc6182d564eba59eef474055f2bcdf"
"46a354ecffd29742e985db9b49cae302","e5215437680ffc2cfdb0ce9088870176",1,"cc3d14116804f7209f3884f6367f1152","2018-02-09 12:55:42",29.9,14.1,"f1f2220be2d7765501bfd00eb025fa3e"
"46a354ecffd29742e985db9b49cae302","e5215437680ffc2cfdb0ce9088870176",2,"cc3d14116804f7209f3884f6367f1152","2018-02-09 12:55:42",29.9,14.1,"f1f2220be2d7765501bfd00eb025fa3e"
"46d7f4b6bd94be776c180799b944fa43","618a8dac41d5f04a248927a5f44c1f13",1,"048c2757535328e0d7dac690ad3c0aae","2017-09-18 19:50:22",149.9,14.07,"549d18cce1fd46ab0ed45a76cab1f23f"
"46f6a036274a2f5b1dcb63556d620923","3e4176d545618ed02f382a3057de32b4",1,"02f5837340d7eb4f653d676c7256523a","2018-01-17 01:33:26",129.99,17.16,"6d3d4f206d1dfff9564a2dd20bc0d787"
"472a3f46db7801d68e2bee1628b82828","af51d485dc5255ba2e18b21b550156e6",1,"5dceca129747e92ff8ef7a997dc4f8ca","2017-05-04 23:42:44",259.9,79.55,"ee3b567adf63ca8540edb0337fa8bd09"
"47757e40bf5bef19314ecbdf38a45d41","77a5af4a7d2e2717af0999f7dd0dd046",1,"acce39e832338debb07b02385cde5967","2018-08-08 17:30:14",129.9,27.89,"5bd3a80a576a908a96903d80dfea9f8a"
"478887cd708081a72d53f271fe615bae","2b939dc9b176d7fa21594d588815d4a4",1,"dbc22125167c298ef99da25668e1011f","2017-10-09 19:07:11",88.9,29.02,"1a4b78d85fa4ba4e6411700e62e8417c"
"479a33fb572f8eded439d188871af158","c7b3cf9de7be95b3e09e7a63315685eb",1,"5dceca129747e92ff8ef7a997dc4f8ca","2017-12-07 15:50:44",99.9,36.21,"3c9a98a09039422c79acc9f054d09df7"
"47ba8ee2f9f72b56bccd68cfb89aced9","f0bbc1bdaf90ddcab4aa862660dfc6d3",1,"f262cbc1c910c83959f849465454ddd3","2018-04-09 22:35:16",19.99,8.88,"fdffa2aa717e2d2f61a584ccc57c2404"
"480b3512a26cbc632bd11abaf0fcb43e","aede48631330269f65a8d680de491657",1,"dbc22125167c298ef99da25668e1011f","2017-11-03 19:26:53",82.9,19.82,"7400e7fb9fde7018d1ae165aaf5c5ca0"
"482b0898624ebab18e90d224126c98a8","002159fe700ed3521f46cfcf6e941c76",1,"048c2757535328e0d7dac690ad3c0aae","2017-11-29 02:35:22",199.7,18.65,"6e422478a5ccc422a4a7e50df1bff41e"
"482b1368b99291637ea2882146292e37","f71973c922ccaab05514a36a8bc741b8",1,"5dceca129747e92ff8ef7a997dc4f8ca","2017-06-07 13:42:26",89.9,36.29,"c892c369241b3684e3c45864a2676648"
"4836de5d09ae58d55773d2e0179dccba","f1e60c5b5f15ae0c91d490abe6c03bf2",1,"dbc22125167c298ef99da25668e1011f","2018-05-21 03:16:19",35.95,14.43,"27aaeddca599950cc228761e44d961fe"
"488bbe7460a648792b11ac9b3755e44f","657247f6f60543b93e3cc708a8e6329c",1,"7ddcbb64b5bc1ef36ca8c151f6ec77df","2017-11-21 15:55:37",248.99,74.69,"3575b0f076a2c63f4cc4fe7b8346339f"
"48e6590a35c4212b1525039dbe8cd750","2daba1ba2b585317701770c97f0a3c0b",1,"f3da5b2ff499efb8d4a6d371d175d7dd","2018-07-12 15:55:15",14.5,7.39,"193a0a61cc788e051974f428cc35df10"
"494648e782c762fe2547626ebb7dfaff","20a67c4242225878d0a014685ab3edaa",1,"6edacfd9f9074789dad6d62ba7950b9c","2018-08-09 17:10:26",39.9,7.54,"7c1e44bae9c9e0a9e92995f8067bbace"
"494df7e03a951e947ea15c177503ef84","f71973c922ccaab05514a36a8bc741b8",1,"5dceca129747e92ff8ef7a997dc4f8ca","2017-06-01 14:45:16",89.9,21.28,"0bceac9cc152b61d82f0956d301a63d1"
"4971e25e83d731df760b10a30fc6db6b","6109d0cae3bcb57d579bc0fab6e61814",1,"dbc22125167c298ef99da25668e1011f","2017-10-26 14:14:16",84.9,14.32,"3426e7a4ab70dfdf2fe8ae2060984be3"
"4976a4c9fcf6609b9ed1306e5e105905","02fb2d61da1247bf732360ea76b16240",1,"6cd68b3ed6d59aaa9fece558ad360c0a","2017-05-17 04:22:37",109.9,15.52,"8d016805442139daec3d78e2fc0ccd26"
"4981c013f7c47eaf4c82b5d2f0a30e7f","ced65a7af145a0974ffb661e7b20b5ae",1,"b499c00f28f4b7069ff6550af8c1348a","2017-03-02 16:25:17",34.99,14.52,"e315cb38486c79c233830e4e50dc65b3"
"4998304ddcd450f9750a4de8f7933296","c7b3cf9de7be95b3e09e7a63315685eb",1,"5dceca129747e92ff8ef7a997dc4f8ca","2017-03-08 15:45:17",59.9,22.71,"ef245d79ef444d84c7c739cf89f3a6e3"
"49fde3867303e9ee8b2b2fb6c657636e","bf8193d8e1127957f3b82527c6d44c01",1,"a3a38f4affed601eb87a97788c949667","2017-07-28 20:25:09",49.9,15.1,"4eb2abee7036f922297ad7cc22091664"
"4a38976a0eb800c5bd065b4e172b0450","1fceb6597ec80646345b1d8517b48cb2",1,"0be8ff43f22e456b4e0371b2245e4d01","2018-01-17 10:56:32",129.9,13.25,"e71b08dbd8f411cd4012c9022e6a5cb7"
"4a757189692c5edda3f4491ed110f223","431084bfeb9352363649e36c9c4cc3ad",1,"f1fd5ab1181f827ffad998c1a5de7d74","2018-01-24 22:01:21",699,86.21,"73bcc45a89640ee54f87e2a4b9fb5821"
"4ac6cfb47c51ac043927b84975d1a62d","2daba1ba2b585317701770c97f0a3c0b",1,"f3da5b2ff499efb8d4a6d371d175d7dd","2018-07-05 18:31:32",14.5,15.23,"06c5c4b0292effa4b19173210ffafb33"
"4b1e9e86e377397f8b305cc26fb038a9","0d7312f1f397b109b3765a2917e45b13",1,"0be8ff43f22e456b4e0371b2245e4d01","2017-12-11 19:30:29",99.9,16.46,"23ddf94544227d2f8d924c2051a6c0b9"
"4b2c34f7fd82d07c39e5072079ffd2a9","6109d0cae3bcb57d579bc0fab6e61814",1,"dbc22125167c298ef99da25668e1011f","2018-05-02 10:55:00",79.99,23.14,"fcaa1b94ff3c102dcab523fec40c1e4d"
